,Id,Price
823,10101,187977.305172816
824,5663,191014.96475018305
825,14811,127570.18682118019
826,1366,197651.03686941593
827,908,200676.45755556668
828,2953,125831.14636593091
829,14629,140305.36107967835
830,15096,427534.96841387916
831,2115,184603.49671177502
832,11770,172279.32544043852
833,12701,199799.02748265813
834,14584,139370.06941177777
835,1893,431042.9369674312
836,9501,544231.1427490299
837,2138,112786.57209335933
838,9346,213319.59085567124
839,15960,324580.98307853105
840,8230,154403.18452383034
841,13843,220891.7062906593
842,13810,218013.37280916478
843,15650,174684.76039053014
844,9974,148341.44624818963
845,12200,194556.95217773726
846,538,202931.43308422953
847,5334,192161.67719157613
848,14823,119221.46587588919
849,4817,170057.2366713063
850,9041,201595.75216538244
851,4359,286446.47270282183
852,4852,310165.8872480154
853,10141,141853.7199192189
854,1503,197672.62588522167
855,16256,399495.5569606475
856,683,105257.37561063224
857,14382,202913.04731978115
858,7248,205147.31083473406
859,1200,172573.68418409667
860,3563,170044.681704666
861,3681,407176.88585599663
862,3053,261695.50861730537
863,4099,208720.6036813513
864,807,108830.0292539436
865,4658,312698.60242230206
866,3535,183985.8987343965
867,12548,166161.6720115359
868,10488,202049.88365819873
869,5851,155663.52287801713
870,13736,231452.6445193051
871,875,163230.17165839305
872,14449,155184.00385654258
873,3958,333555.2087544399
874,10727,183275.23762695942
875,11296,135763.1681671965
876,13646,250079.84280395537
877,9599,232890.51273698895
878,7135,178710.62546185812
879,5943,319792.16558930534
880,2695,277089.4691244173
881,6766,223526.33901279303
882,5630,161286.5892223328
883,13586,212422.08040063683
884,3507,447371.4842403754
885,10014,141625.8152994018
886,459,259933.2707929151
887,3582,222879.6694266427
888,8560,285823.3901803478
889,3372,181439.87387460948
890,13109,259142.18440612504
891,8160,221641.5350405932
892,10706,204125.04862695085
893,9104,318493.9559208491
894,2870,198073.98744739103
895,13712,132498.25681432654
896,13924,131086.04892215828
897,798,279037.0419623336
898,9750,395790.74497205217
899,16248,334919.0773796173
900,3170,166950.48228069616
901,12700,219429.94863581474
902,10601,151148.79659324972
903,514,199167.26139510344
904,4010,295358.8346144825
905,8124,151082.3074126078
906,10800,183565.56655198123
907,13628,210589.10874038236
908,11637,141384.21000782246
909,781,163909.72339285322
910,16156,204120.15987381293
911,12618,270125.0812279008
912,9766,185615.84748978316
913,15987,238543.7774875638
914,11051,307013.9293255931
915,7673,209620.4716703477
916,1245,338240.76772816794
917,2443,163547.65100527828
918,7413,74991.88033635636
919,310,172071.18686200597
920,10921,227208.2968121783
921,8709,95844.78115398742
922,12404,321020.38368111185
923,14986,216447.98890017008
924,10714,339344.25638642453
925,14286,214088.53691106933
926,13828,337616.6394797194
927,8926,396778.8277242549
928,12233,176139.52022051305
929,3913,206122.19139950734
930,5221,209969.8084471862
931,14965,86933.94559752922
932,862,209023.4483875647
933,13907,148782.22697611485
934,5418,175831.92020953164
935,2045,188815.30400558154
936,13321,187608.60449023364
937,2762,308217.5487664867
938,13888,151112.3200971069
939,14962,157964.66993457993
940,13305,399903.32424197946
941,8487,227982.919163211
942,7146,171292.3065309767
943,1134,188897.18276230223
944,15092,330708.38781353395
945,13760,231747.7488726234
946,11958,453527.2298056985
947,3177,172700.64667206258
948,11350,202216.96014221033
949,1524,118101.62501719675
950,5527,218068.57072078387
951,2872,192691.78020810796
952,8602,332386.70048813126
953,3067,331430.0453475068
954,10435,220879.9760952501
955,11222,212651.08808390523
956,8700,131539.54266449882
957,10961,242395.11360190128
958,14305,198446.29330202524
959,8362,278139.75178449583
960,4979,159192.4838107332
961,7180,356014.4265160714
962,5763,107253.63184600517
963,2192,190436.10071730835
964,13581,187127.00569532273
965,10720,165174.15241850793
966,1358,233748.43399473708
967,13366,388797.3206085404
968,13539,359779.17459838366
969,12849,218771.30757865848
970,6794,184772.86598472102
971,525,500952.3946582065
972,12223,365070.5434022269
973,16271,144929.51372341314
974,5818,127772.37730043483
975,16588,276961.4959106571
976,8981,128030.45286032287
977,16476,126969.52179372692
978,14663,170024.97894670698
979,3,143402.68957966552
980,6615,132153.85551981506
981,12215,275548.04368950654
982,304,268076.3967329124
983,13634,255670.0923716859
984,9208,199999.54744642126
985,2175,171576.5758200411
986,250,210908.30747947763
987,6045,196515.80580025853
988,10516,171149.8393981471
989,1852,485631.74380871095
990,1573,208929.57712127417
991,15079,162092.4729723611
992,5500,178835.54408183065
993,15775,154204.59004961222
994,3198,164022.84697537895
995,6718,191853.24463883613
996,4149,165150.20400216477
997,9627,264640.6495672849
998,7595,292622.91267655615
999,4538,204655.9723394853
1000,3555,202553.25046666362
1001,10483,345334.45850236237
1002,8834,174880.03218227584
1003,16412,184665.84180385774
1004,6449,161417.54746981474
1005,2767,185683.1257977271
1006,11498,173223.4954428918
1007,16472,150239.81737225773
1008,178,303972.3337558662
1009,10948,196628.36802952774
1010,13313,325038.94551174337
1011,8065,133254.36532216982
1012,102,139712.52120966522
1013,14428,163522.24833375806
1014,11973,136881.48053097253
1015,6663,177324.94439695173
1016,15989,126593.41910557161
1017,10955,514196.8906607776
1018,11772,152083.56386012927
1019,11364,243650.5679326611
1020,7082,173258.5429889833
1021,7749,353048.98428348685
1022,6428,130075.80960208351
1023,6869,108125.13399490829
1024,295,171485.20181278384
1025,12266,277735.74994237977
1026,11129,155690.4932215615
1027,826,303762.13510938745
1028,3262,235148.26812546208
1029,15641,318493.58359641174
1030,1662,459044.73743072303
1031,10926,219193.77028101438
1032,10232,230125.86713036976
1033,6376,189182.108001979
1034,7817,189408.06945362358
1035,354,212810.8023103914
1036,10076,195328.92316613736
1037,11379,327968.75914161815
1038,10184,121553.45694650101
1039,4696,373343.9502968395
1040,13562,514749.8722606893
1041,5436,186831.47641298658
1042,13196,106854.04969929568
1043,14939,175043.54720222414
1044,14004,160569.44623639827
1045,5916,178693.72638831986
1046,7229,184082.10021879824
1047,9143,155109.27560194954
1048,3440,195049.25466685477
1049,319,179702.9661578637
1050,11683,230657.165262405
1051,12647,249342.15839316935
1052,12788,139871.4579486789
1053,13662,236709.44801134977
1054,423,286129.63031091564
1055,5222,209533.45265592818
1056,9242,195123.09345438777
1057,2641,189833.96281201893
1058,4855,142570.13308499404
1059,5360,182371.28184891082
1060,9799,152955.147976212
1061,5526,249505.97964844585
1062,10309,166164.775906376
1063,2144,196807.93010509858
1064,7191,188659.05323197274
1065,6732,161920.10628667523
1066,14789,151015.67837943314
1067,13525,155870.13019483726
1068,4066,392210.68024668755
1069,16422,210381.84517697204
1070,14890,198004.71067288477
1071,2922,212399.98982669078
1072,3601,141266.09050431917
1073,13416,115968.04573900647
1074,14363,181685.7996863054
1075,9496,292634.4543980134
